Ticker;Signal;Final_rank;Quality;Momentum;PER;MCap;Slope;ROA;FCF2EV;FCF2D;MomentumValue
AWR;SELL;622;322;1030;30.2915949355;2570103150.75351;-0.2037580908;0.04873;99;99;0.4452843361
NMZ;HOLD;620.5;451;900;-157.8021940294;NA;0.1463364137;0.025050001;32.2700125661;9.8136646599;0.3274439744
NPO;HOLD;620.5;876;475;9.3574205858;1698318590.53436;0.7276033253;0.02076;8.1620009163;2.0807365803;0.0853343571
IX;HOLD;618.5;1032;317;7.8730158445;20612949927.6364;0.6282901202;0.01578;0.4183884017;0;-0.0499665906
VER;BUY;618.5;436;913;52.3504859383;8590676242.09785;0.2977363148;0.02481;29.3222597478;12.3052702119;0.3408587222
DHF;BUY;617;590;757;747.5000023842;NA;0.22141945;0.03649;30.1271112094;8.8069649646;0.2541041173
NGVT;BUY;616;1038.5;307;15.9061789785;2796616490.90759;0.2889583499;0.08193;17.8389617686;6.1498161395;-0.0571312111
IRM;HOLD;615;481.5;863;29.3692162901;9960678507.66481;0.4222879237;0.035669997;33.0505385428;17.5420407368;0.3096455718
MYE;HOLD;613.5;791;553;19.6188755347;766730888.202541;0.5800501117;0.082200006;49.5696170343;5.0702298039;0.1455936818
NEU;HOLD;613.5;979;365;15.5502354009;2824977901.13864;0.0935287482;0.11043999;30.8948985723;4.3609369332;-0.0083667147
IRS;BUY;612;1334;9;0.2653061363;76792790.4579573;0.2092499859;0.028989999;0;0;-0.824524306
ECCB;HOLD;610.5;640;699;13.6714138716;NA;0.1726596594;0.05834;51.5799851873;7.3953908788;0.2299224658
MCI;HOLD;610.5;810;529;39.5562126792;NA;0.07213474;0.038310003;29.8275507489;2.293907687;0.1268929991
PRT;HOLD;609;1288;45;21.1814345187;31518637.140245;2.0764814103;0.02485;0;0;-0.584969749
RMAX;HOLD;608;1171;159;63.0833307902;636855936.57589;0.1577783924;0.055809997;7.9592174026;4.2596823955;-0.2607984028
HRB;HOLD;606.5;1076;252;19.1585126455;3576822205.36283;0.5273701344;0.13377;18.6793192207;6.9434412869;-0.1341950456
RM;HOLD;606.5;922;406;14.6999994914;282022594.881897;1.346051552;0.04314;9.4177777714;6.4170413087;0.0315736432
KT;HOLD;605;1106;218;11.9605806359;5280645239.463;0.2212740228;0.018550001;0.0120079952;0;-0.1759124001
NTR;HOLD;604;520.5;798;66.0669975186;30324951964.5;0.7328077947;0.02024;23.3478142042;6.4458470769;0.2718133547
UMH;HOLD;603;247;1071;-14.9705628571;661964901.427013;0.5994974421;0.0152900005;39.3194422125;12.0966865068;0.4875559084
SCS;HOLD;602;790;527;19.9039783661;1201807803.69741;0.4689690238;0.03272;14.5295929865;5.4591192529;0.1263853601
AVK;HOLD;601;219;1097;15.0534753918;NA;0.42387512;0.01582;43.5213054605;15.295460064;0.5115571148
K;SELL;600;965;350;15.8953170146;16229805727.0989;-0.2898589988;0.06521;18.9758431769;5.5291124287;-0.02007328
PRMW;HOLD;599;503.5;811;-17.5853949413;2162039441.83304;0.0608949415;0.02289;23.6763219743;10.0582205927;0.2799668668
BKN;HOLD;598;268.5;1045;36.8464735039;NA;0.1913026832;0.0214;45.2807614674;16.9830558693;0.4660606445
ENR;HOLD;597;1143;170;-33.235066061;2685893864.96664;-0.1301286431;0.05672;8.545149623;4.8988463253;-0.2428675547
HII;HOLD;596;1161;151;10.4649938808;7056539552.57678;0.1617862417;0.072919995;16.8079517994;3.6258437801;-0.2784060641
DSSI;HOLD;594.5;1138;171;3.0993279278;210956730.747808;0.0628098862;0.0456;5.840609942;4.2383823253;-0.2427007152
WY;BUY;594.5;856;453;30.7497669853;24457722192.5391;0.2588752542;0.060289998;26.9665313797;5.0099386892;0.0708503498
CWT;HOLD;593;171;1135;26.7633588563;2624368959.08451;0.1539031348;0.027490001;99;99;0.5520803804
PKX;HOLD;592;1118;187;7.7468702292;20025719954.727;0.8909773029;0.01899;0.0039465441;0;-0.2251109746
ARE;HOLD;591;341.5;963;26.2878544914;21327864267.3298;-0.1704028091;0.01637;32.7625414406;8.3970882356;0.3812160085
IBM;HOLD;590;1030.5;273;19.2700145372;107134246876.804;-0.0561847512;0.03938;9.1763253788;3.7621389024;-0.1032970776
KIM;HOLD;589;195;1108;8.276321262;7807170463.58711;0.9299969855;0.01887;55.2131411616;22.562853339;0.5205812582
GHL;HOLD;588;1067.5;235;11.3308822407;227296773.479336;0.4717981954;0.05802;9.3491827857;6.2119241092;-0.155559504
ALSN;HOLD;587;906;395;15.1717557252;4174546590;0.09550862;0.07827;21.2342223539;8.2153594317;0.0168487662
PSO;HOLD;585.5;830;468;10.4137928028;7408042209.71588;0.6140933988;0.022769999;25.7257579618;0;0.0828026432
TEF;HOLD;585.5;1229;69;NA;24787813725.0229;0.268468219;0.02641;4.3007971089;0;-0.4834227305
UGP;HOLD;584;1264;33;6.5583175273;2477830010.80536;-0.0196926352;0.02674;1.6712543303;0;-0.660098962
PAM;BUY;583;1278;18;0.0339532552;418979003.6882;0.3454706947;0.02655;0.0921524477;0;-0.7763422774
ACH;HOLD;582;1025;270;38.3076917208;5571869055.13858;1.3801436116;0.016649999;2.6060392807;0;-0.1070402129
NMFC;HOLD;581;518;776;20.9833335876;NA;0.4754024636;0.03838;30.4886166569;18.6839199012;0.2617097657
MNR;HOLD;580;395;897;-62.7598574512;1617951932.08905;0.3872056153;0.025710002;37.9631378596;11.3996757689;0.325706604
SNDR;HOLD;579;919;372;20.5378155748;1605643757.88618;0.1048195871;0.05316;28.2236097201;2.5116891669;-0.0005572157
CLW;HOLD;578;1018;272;7.8806945404;592047079.279541;-0.1327028684;0.051859997;10.1185680356;5.8690508818;-0.1046035885
SC;HOLD;577;52;1237;9.2296965989;1593739048.5288;0.6608755408;0.01862;99;99;0.7114208735
GBX;HOLD;576;878;410;49.6068015995;1485280587.71019;1.0446409464;0.02243;6.044621058;3.1475676375;0.0344091723
NID;HOLD;575;574;712;27.3359840954;NA;0.0856925998;0.02325;24.0695197992;6.0207187108;0.2357351926
PB;HOLD;574;805;479;13.183098108;6655329363.56396;0.5332480888;0.01597;10.6000674928;0.8184809257;0.0883458056
AQN;HOLD;572;20;1263;19.061727877;9212816690.021;0.2443019228;0.01942;470.2775771184;136.8291943331;0.7668340389
FPI;HOLD;572;133;1150;-163.6486440092;283565923.350806;1.2404548008;0.01566;55.0500843081;24.58348022;0.5696816265
FUL;BUY;572;675;608;23.5296604997;2860526322.74771;0.2616507458;0.03842;21.5577353145;8.4394282114;0.1740991032
REZI;HOLD;570;796;486;97.4137931034;3777574914.5;1.5045626766;0.04063;19.2193419809;5.5227995758;0.0941131036
JLL;HOLD;569;899;382;22.593506652;8828431470.11685;1.1130325769;0.03119;12.3541033212;3.2236611043;0.0073832075
CHH;HOLD;568;367;910;76.1629627369;4833223327.37471;0.1762012926;0.06071;199.7014675858;32.4654030498;0.3374776216
CFX;HOLD;566;294;980;155.1623406348;4854360956.42645;0.7174486139;0.01802;37.7344123533;11.7887610718;0.3902821005
FSM;HOLD;566;243;1031;55.7851239669;1230738745.5;0.0079548565;0.034879997;99;99;0.4452975345
NCR;HOLD;566;774;500;-39.6631841183;4390355511.71839;0.889007067;0.030030001;12.6822868293;5.6798782439;0.1027918089
DOC;HOLD;563.5;445;827;54.2088581037;3577084797.40136;-0.0968943378;0.01779;24.9013466005;7.2455921987;0.288159869
HY;HOLD;563.5;407;865;39.2624419199;911787107.565033;1.4627394364;0.015240001;27.860967403;5.8184682024;0.3105184521
MMT;HOLD;562;287.5;984;23.0882360655;NA;0.1969220249;0.02386;64.0854036793;13.5009357499;0.3951912054
PLOW;HOLD;561;613;657;-12.5905515015;1067974941.41699;0.3489497187;0.050809998;41.1863662838;8.4362182162;0.2007529223
MAN;HOLD;560;1003;266;231.9756112448;5189814902.58472;0.4872368787;0.025;5.7711264114;1.7186624318;-0.115467605
LITB;HOLD;558.5;49;1218;36.2921350458;127793684.594635;-0.0290288638;0.01205;370.1119005181;12.9720207254;0.6771300348
MAIN;HOLD;558.5;542;725;83.1319907101;2408405660.59051;0.3460318509;0.04277;38.2991708668;12.5022263899;0.2403859351
HE;HOLD;557;742;524;20.0718242161;3913715967.48372;0.0664699633;0.0134000005;6.0894143383;2.4809533127;0.1237052468
SBH;HOLD;556;915;349;17.0889749287;1599690975.787;0.6792035587;0.06219;14.5403456564;8.9721263073;-0.0212766179
CW;HOLD;555;1036.5;226;23.7583335241;4628860373.00107;0.1343346088;0.061550003;18.9844765424;4.0789798737;-0.1686648094
NP;HOLD;554;1081;181;-58.4687511126;934608467.574955;0.3358502812;0.049250003;14.8776740692;2.8467874794;-0.2292872837
DVD;HOLD;552.5;610;650;10.3827754847;28338801.3463497;0.8145866507;0.01906;39.0351126928;0.0195729537;0.197846376
IVZ;HOLD;552.5;1033;227;20.6371678715;7870410231.60435;1.5620217694;0.02167;3.6138576132;0.526220053;-0.1678708768
RNR;SELL;551;568;691;10.4644027899;7720187467.35732;-0.304636931;0.02286;0.8669335435;99;0.2263588458
SEE;HOLD;550;854;401;13.2784850847;6571298263.79205;0.1110289476;0.08443;24.7798422798;9.4029454933;0.0242820242
PGP;HOLD;549;845.5;409;-7.7971235358;NA;0.5049568727;0.03376;14.8555852075;4.251647074;0.0341575186
TGH;HOLD;548;134;1119;17.7867650986;1079970967.77319;1.5608979143;0.025120001;99;99;0.5362831707
BGSF;HOLD;547;1021.5;231;75.4166642825;134179480.478115;0.9176243729;0.06519;19.3078878991;4.4013965906;-0.1604647062
ORN;HOLD;546;984;267;8.2985073773;156463958.389759;1.2143574561;0.0271;6.8991756317;2.3749172273;-0.115326284
BWA;HOLD;544.5;941;309;19.8760676588;11071956766.0419;0.3120363791;0.047069997;15.794656724;4.5316743529;-0.055696056
EMN;HOLD;544.5;707;543;31.7685721261;15012668650.5142;0.7880766305;0.03833;22.4831356456;6.3136303385;0.135708995
DLNG;HOLD;543;1216.5;32;6.0985626871;48869725.8807657;-0.1773609615;0.03593;2.1868605873;1.7519539356;-0.6722724571
FT;HOLD;542;449;797;-123.8333304723;NA;0.1533247639;0.02911;39.0832341932;10.1557315381;0.2717453572
GEF;HOLD;541;826;417;25.5868081094;1665183156.98512;0.5769210176;0.042930003;14.3741438463;7.6313003734;0.0431973185
GSBD;HOLD;540;505;737;5.8190181943;NA;0.4048071193;0.03948;34.9263161468;16.7589335523;0.2471769848
DIN;HOLD;538.5;332;909;-12.8151721501;1279296373.40552;0.93407943;0.028280001;41.1186229064;27.8747934345;0.3372870748
PAA;HOLD;538.5;1183;58;-2.5339248534;4457373575.51136;0.4403972947;0.02019;0;0;-0.5243311329
ES;SELL;537;198;1039;21.7661962375;26432838572.2363;-0.2101129494;0.029289998;99;99;0.4595490265
JHI;BUY;535.5;366;870;236.8000030518;NA;0.2533046328;0.03148;47.4016390774;17.0418555031;0.3141482687
RE;HOLD;535.5;867;369;18.7543030263;9401548857.66443;0.0947374014;0.01308;2.0436720655;0.4317019934;-0.0025628183
VFC;BUY;534;561;673;-182.3943590334;28192705664.9987;0.3584763378;0.03217;34.1831781028;7.077565146;0.2107951557
DMB;HOLD;533;375;857;54.324323146;NA;0.0416100845;0.022079999;46.8609026511;7.1273080744;0.3059979102
BKK;HOLD;532;1230;1;NA;NA;18.9473998562;0.0214221238;0;0;-393.7309227318
FEO;HOLD;531;474;756;-25.582608762;NA;0.3852958405;0.02386;57.7903487129;4.2064282927;0.2539649135
MTX;HOLD;530;769.5;459;21.971402866;2414148534.8053;0.6454730379;0.04132;19.6192395615;6.283700007;0.0753301054
ARC;HOLD;528.5;874;354;14.2857142857;58746014;0.9831969878;0.021860002;4.2399573229;3.3785826493;-0.0150465595
FCT;BUY;528.5;638;590;96.4227614364;NA;0.2641107496;0.021170001;17.2551020263;5.0430463404;0.1680777052
HDB;HOLD;527;38;1189;157.1594238281;740966487451.108;1.0540904049;0.01949;99;0;0.6225413068
YRD;HOLD;526;1221.5;5;1.6785848845;51078922.0168848;0.4141791288;0.025020001;2.0523194333;0;-0.8779976852
NGG;HOLD;525;629;597;8.9052792662;40150661900.1341;-0.0242879858;0.03126;1164.5093010286;0;0.1701172783
BFK;HOLD;523.5;300;925;55.8208956647;NA;0.0586527345;0.022079999;41.4261819388;15.6061808813;0.3487879668
GM;HOLD;523.5;108;1117;11.9699773282;70952869356.849;1.1392397379;0.02309;99;99;0.5351806207
CHU;HOLD;522;1182;41;NA;NA;0.1174710455;0.020142258;0;0;-0.5989245213
R;HOLD;521;786;434;-30.0596746134;3738384976.56324;1.1782224015;0.02219;7.1490463807;4.6897759484;0.0582106145
NOK;SELL;519.5;1045;174;-19.8958329856;18177565151.7742;-0.4980129293;0.02884;17.4669024;0;-0.2381257241
SXI;HOLD;519.5;776;443;74.7884171223;1214020031.27624;1.0905959215;0.04117;25.3036385938;4.3283257756;0.065936985
INVH;HOLD;517.5;284;934;81.257144383;16080611736.8881;-0.0739999005;0.01676;35.55386464;12.3804689052;0.3569021416
PAGP;HOLD;517.5;1155;63;-3.184920439;1795468030.94473;0.3649645354;0.019019999;0;0;-0.510071829
RNP;BUY;516;92;1121;-41.2477386364;NA;0.2855428483;0.02192;164.4382117363;39.4903666635;0.5399255722
CR;HOLD;515;887;325;28.1655844156;4274326915;0.7302360013;0.04459;19.1077915437;4.2913669827;-0.03700906
MTN;HOLD;513.5;145;1066;239.0822881385;12024610711.5207;0.7462689905;0.02565;191.8849855072;35.0738417745;0.4835695986
NVG;HOLD;513.5;321;890;38.490565318;NA;0.073794971;0.021930002;39.3060341785;14.7162217434;0.3241912051
MHK;HOLD;512;1041;167;3.5211705631;10100806339.5718;1.3034118605;0.0345;10.9750726584;2.3119694391;-0.2464473147
SO;HOLD;511;167;1037;19.5938566032;60503457717.0601;0.1362333921;0.02708;99;99;0.4565332025
BIP;BUY;510;90.5;1113;106.6108767458;14548686531.264;0.3308750735;0.02152;99;99;0.527444975
CBT;HOLD;508.5;868;333;-12.6006192344;2743139292.29023;0.4662970536;0.05321;20.6151437792;5.8134034166;-0.0318307147
NS;HOLD;508.5;559;642;-6.1015870836;1881776508.97245;0.6530096281;0.045029998;31.4725421508;16.6239707297;0.1955385946
WEC;HOLD;507;209;990;21.7097622109;25901006798.3336;-0.1965198508;0.03034;99;99;0.4050525227
BEDU;SELL;506;1131;67;20.6840387773;119603803.953731;-0.2353528344;0.020680001;2.2661415552;0;-0.4900827575
CMP;HOLD;505;530;665;36.6064132824;2125265370.53604;0.1219948217;0.037320003;33.3382088845;13.3862472031;0.2065114713
HUN;BUY;503.5;801;391;5.7216384956;5582786382.01799;0.5214555359;0.01849;7.5425961494;2.6028707714;0.0126829267
ICL;HOLD;503.5;139;1053;637.7777523465;3968713371.92801;0.9849853414;0.0134000005;56.2044605843;15.601123236;0.4748554374
GHC;HOLD;502;779;405;9.7505633407;2196216997.11029;0.6052480919;0.020569999;9.3365677239;3.3765945835;0.0300138577
MUA;HOLD;501;503.5;678;78.4946257068;NA;0.0437993759;0.02475;42.2074333366;4.9226512763;0.2173885868
CAG;HOLD;500;808;373;15.2664016596;16862637243.7099;-0.1337142287;0.05768;22.4382411637;8.0633079976;-0.0002199741
MEI;HOLD;499;765.5;413;11.8097178215;1446510422.10779;0.5451176588;0.06886;32.8301381818;7.4525474525;0.0379611293
DMS;HOLD;498;619;559;NA;89331091.5596046;0.0625302186;0.0694;39.2428719404;16.9871103721;0.1518324377
JELD;HOLD;497;842;334;28.6111111111;1749381509.5;0.0938612259;0.04504;14.7978923904;7.4897915519;-0.0316786804
HMC;BUY;495;974;200;4.9361409012;45680385130.4896;0.2650980731;0.01337;0.0818514218;0;-0.203282452
MOD;HOLD;495;1055;119;-3.6480686214;716354954.644369;1.4226659643;0.03536;8.1115018112;3.0012447163;-0.3442080314
TGP;HOLD;495;909;265;19.1208792257;708787514.444784;0.3762126268;0.03375;7.5609529552;5.0951379839;-0.116499592
NZF;HOLD;493;305;868;198.0247026608;NA;0.1188544681;0.0227;42.5542280049;16.0016224394;0.3137167136
IP;HOLD;492;727;445;42.6639338009;20378875586.9401;0.7193878303;0.03296;17.4204050748;6.1983156809;0.0670575113
LFC;SELL;491;958.5;213;15.8947363832;18832504444.3502;-0.2342483927;0.012309999;0.2190224721;0;-0.183104666
AQUA;HOLD;490;602;565;41.9454539906;2591083069.0645;0.1066872112;0.04427;36.1620077355;9.1878101509;0.1531234468
GATX;HOLD;489;79;1086;22.3788344254;3315237190.53099;0.7402779536;0.02069;99;99;0.4994963497
CUB;HOLD;488;662;502;502.608700075;2185711250.19374;0.7365398624;0.02639;18.3404593589;5.6776493083;0.1041625029
NPV;HOLD;487;158.5;1005;18.9518066774;NA;0.115659648;0.01881;69.4128648767;23.9632470026;0.4206815835
AMG;HOLD;486;990.5;169;31.187065424;5693380644.93866;1.2704747411;0.04952;14.5505210122;4.3446527399;-0.2430851314
TEO;SELL;485;1141;17;-3.7567567181;204500600.935392;-0.7695539784;0.01979;0.0765159723;0;-0.7856539604
BDJ;HOLD;484;416;739;-12.6571423667;NA;0.3753300565;0.01338;123.6401176627;0;0.2477922699
UHT;HOLD;483;614;539;45.5390064429;819191553.579697;-0.3114820902;0.03524;28.0859616018;7.4979580232;0.1332882386
ADM;HOLD;481.5;122;1024;17.6158735487;30844790082.7761;0.4652180969;0.02409;99;99;0.4366416306
KNX;HOLD;481.5;822;324;18.5375006994;6737265635.65569;0.0516353512;0.04276;26.7745287921;3.2932847028;-0.0416386201
MTOR;HOLD;480;87;1058;9.3914116832;2109217485.53281;0.3541539985;0.02231;184.7361097143;68.8;0.477140157
POST;BUY;479;354;788;-382.1212017175;5290363746.20334;0.2377489226;0.03502;48.942298741;29.0561243156;0.2679513576
T;HOLD;478;828;310;-38.5600001017;205968037524.965;-0.0147602945;0.02977;10.8788020197;5.0318887632;-0.0548752316
ST;HOLD;477;634;503;56.2692312094;9125225799.46067;0.6790166687;0.03322;23.3275853705;8.1930229944;0.1053443738
CX;HOLD;476;745;390;-6.7699999809;9796193905.77065;1.3649755482;0.028770002;12.2011065245;6.2832760609;0.0120928307
BHE;HOLD;475;736;398;76.2368402983;1040230052.90452;0.6480521829;0.01561;9.5023621581;2.4216467564;0.0204872189
TRN;HOLD;474;53;1080;-22.8324157811;2357567047.92844;0.6748040753;0.01878;99;99;0.4946318226
ALV;BUY;473;851;281;42.546730398;7402244151.60385;0.4835229183;0.0392;17.3437395853;4.5887934701;-0.0912006518
XAN;HOLD;472;1057;74;NA;NA;1.2336380539;0.014654125;0;0;-0.4645086134
JNPR;HOLD;471;703;425;30.6883105984;7657850129.29692;-0.1450421435;0.030580001;19.1436563129;5.3393419838;0.0501200864
MKL;HOLD;470;829;298;19.7797946357;14800431201.9148;0.0022329699;0.02011;8.4476210736;2.4746725597;-0.069600471
HPS;HOLD;469;491;634;-14.0852135425;NA;0.0857655407;0.03418;37.3195754641;11.898003515;0.1898165224
HRTG;SELL;468;998;126;31.3939383536;NA;-0.5681091061;0.011510001;0;0;-0.3261847191
B;HOLD;466.5;843;280;42.1048379713;2422663466.20744;0.5168790147;0.032560002;16.5306721527;3.675797574;-0.0927557376
MCB;HOLD;466.5;429;694;10.5729614716;332888619.412842;0.9203674187;0.0102699995;99;0;0.2284492708
NMY;HOLD;465;285;835;21.2153845567;NA;0.0273944609;0.0195;37.4134207767;14.8895969416;0.2925674611
CANG;BUY;463.5;988;130;68.4210543047;198160096.845646;0.3104742949;0.01575;3.3853128133;0;-0.3208362186
DUC;HOLD;463.5;103;1015;19.7592594005;NA;0.3225720137;0.01602;82.9605482191;22.5737274061;0.4314228367
HEP;HOLD;462;884;233;11.2709239338;829482221.043976;0.5178523823;0.06915;20.3558404159;8.5276837318;-0.1590252177
TAK;HOLD;461;983;133;21.4910665854;54520016790.183;-0.080174272;0.01407;0.1020399895;0;-0.3154445232
BERY;HOLD;460;730;385;12.1901352932;7734961680.10986;0.1454838421;0.04971;19.1811502594;11.89958159;0.0107644616
NTCO;HOLD;459;871;240;NA;6570254904.27022;-0.0482315105;0.01759;14.534993861;0;-0.1490236256
PQG;HOLD;458;355;755;52.5483900501;1155403175.53574;0.8095791236;0.02266;32.1138436861;15.6053678743;0.2538746921
STZ;BUY;457;753.5;353;20.3714417652;34917447545.374;0.3898429601;0.06763;34.7896058885;7.2190458885;-0.015913118
FLS;HOLD;456;824;276;43.1573031993;4988141517.18407;0.4523893293;0.04508;18.5279062099;6.1104229969;-0.0959488432
AEE;SELL;455;192;907;20.3371429443;17920023048.95;-0.2703790797;0.02903;99;99;0.3350772602
BLE;HOLD;454;260;838;44.9404773258;NA;-0.0264711752;0.02266;51.8592493601;20.0896859451;0.2928252515
AFB;HOLD;453;235.5;861;47.7702714301;NA;0.0831401111;0.01911;45.5424898548;17.6081061382;0.3088024009
UTF;BUY;452;2;1094;-11.3628240863;NA;0.2046047064;0.01423;4148.4457005182;1054.5395446126;0.5082631066
CAJ;HOLD;451;999.5;96;10.6659936376;21836401155.902;0.3993699703;0.01471;0.1346043476;0;-0.4065843976
EVT;HOLD;449.5;111;982;-15.2562499046;NA;0.4716914472;0.01544;86.8953379268;17.1779522098;0.3931686199
NAD;HOLD;449.5;224;869;30.5555563405;NA;0.0416072469;0.02076;56.8900557243;21.6879839418;0.3137298646
VTA;HOLD;448;437;655;-16.2058830261;NA;0.4665885297;0.02557;32.9091935847;10.7336708271;0.1997707874
LEO;HOLD;447;299;791;78.7037037037;NA;0.0179193548;0.022550002;50.4050913419;13.5304805498;0.2693133157
FC;HOLD;446;765.5;321;-37.3295464299;317984013.748306;0.487164612;0.0141199995;10.4409929103;0.983543899;-0.0442379387
EQR;HOLD;444.5;493.5;589;27.6633991915;24935426524.9995;0.448383475;0.023699999;30.5103383837;7.3606825689;0.1678581355
ODC;HOLD;444.5;799.5;283;14.4682536049;175037382.364731;0.0934321477;0.0305;24.575470966;1.9818530167;-0.0889575955
AX;HOLD;443;528;550;13.6268832316;2400518466.88067;1.2844229099;0.01569;16.8796310981;6.3855321272;0.1416235345
CAH;HOLD;442;787;290;11.0945803959;15300014303.2204;0.0062009655;0.0276;12.8204967641;4.6314704164;-0.0842748129
CMS;SELL;440.5;226;850;20.4204544877;15484216145.6732;-0.2626354038;0.03274;99;99;0.298880899
CUZ;HOLD;440.5;627;449;21.7334164845;5126742857.32624;0.1934306045;0.01581;14.0268350624;4.105644797;0.0682689975
AVB;HOLD;439;460.5;614;30.2086873179;24701877564.3875;0.3279594753;0.0233;33.3699162937;7.8823263537;0.1766859918
BBK;HOLD;438;233;837;55.6071417672;NA;-0.0061455024;0.02098;54.0484665995;22.1597610451;0.2927482821
OLP;HOLD;437;424.5;643;15.6028368794;393378722;0.4200061313;0.02836;31.2124978989;15.9111449957;0.1965286298
CAPL;HOLD;434.5;399;668;6.2578394023;328159912.831749;0.4205727628;0.02049;24.8424282477;12.720917172;0.2095411847
E;HOLD;434.5;889;178;15.1989732382;6695834817.17251;0.5202700538;0.05192;0;61.701554512;-0.2320240058
FTV;HOLD;434.5;664;403;14.7863811634;21590374296.8485;0.1863386386;0.02365;21.3265449386;3.8742363923;0.026390125
LYB;HOLD;434.5;551;516;25.022389387;27705150735.8347;0.8780057826;0.04141;35.362272022;12.2388465944;0.1163947163
SUPV;SELL;432;1062.5;4;1.5126050019;106667494.974276;-1.0158096844;0.01657;0.0018026129;0;-0.9354540971
LEVI;HOLD;430.5;582;480;-74.7187495232;1740104658.05507;1.20497057;0.01849;19.055212645;4.7512013809;0.0887662678
PCQ;HOLD;430.5;76;986;30.1005013624;NA;0.0844562644;0.02053;99;99;0.3963833175
WIA;HOLD;429;254.5;804;9.0928568159;NA;0.0885405845;0.0111;32.5589120668;11.1377720872;0.2739043731
SITC;HOLD;428;271;787;167.1794866904;2034257989.24902;0.9746340329;0.01541;32.2516977131;13.4754339668;0.2677254485
MUI;HOLD;427;246;809;35.6698560943;NA;0.088436248;0.01828;40.9807784045;16.4080648877;0.2776664951
BTA;HOLD;425.5;206;842;76.0365869941;NA;-0.0238635604;0.0224;81.4262579672;32.8195354227;0.295066453
PNM;HOLD;425.5;112;936;22.0279072606;4019610101.08269;0.1233870512;0.0234;99;99;0.3571850984
CINR;HOLD;423.5;958.5;89;15.9498212443;68298575.2515984;0.4874092074;0.05485;18.4467435759;4.3953279425;-0.420877703
ECC;HOLD;423.5;769.5;278;6.0998934868;NA;0.829484776;0.05834;26.7698064957;7.3953908788;-0.0934547018
VTR;HOLD;422;318;729;45.6581180931;19934429705.476;0.4868278846;0.01533;29.3862110986;11.1326859927;0.2415128542
VPG;HOLD;421;633;412;41.9620272479;378612465.927353;0.4540879334;0.04281;39.4559558232;5.9545006323;0.0375601955
BYM;HOLD;420;228;816;34.9882350248;NA;0.076895789;0.02012;49.8105190718;19.8408177629;0.2818068138
DEA;SELL;419;331;709;142.281884315;1731658377.51842;-0.3141756404;0.014680001;28.8724154781;9.9002790455;0.234719425
CULP;HOLD;417.5;940;99;-6.3563081249;160609585.432095;0.5064029006;0.01897;6.1220702762;0.2376427256;-0.389864853
NQP;HOLD;417.5;193;846;58.5833350817;NA;0.0520209946;0.01967;59.4349306325;24.1209485593;0.2975772948
MQY;HOLD;415.5;183.5;855;27.6071429253;NA;-0.1018165841;0.02039;69.5796627861;26.7920573764;0.3029938477
TDC;HOLD;415.5;652.5;386;34.9137931034;4349871720;1.1954671626;0.01559;17.1781528229;2.4519672067;0.0108394335
SRT;HOLD;414;814;223;-8.4697128482;92451049.1362481;0.801187638;0.01991;7.6050899256;2.887545493;-0.1707566587
SQM;HOLD;413;353;683;80.7359985352;3205211522.38584;0.8470963299;0.0494;144.6832607457;18.5300290969;0.2205598694
FLY;HOLD;412;763.5;271;-4.6651585609;211500008.448044;0.5226251949;0.02913;8.5421688442;7.7946476942;-0.1066867041
NNI;HOLD;411;8;1026;8.2112375416;1241461239.88724;0.3073247089;0.01508;221.5611911199;194.3605575711;0.438761415
MUH;HOLD;410;303.5;730;42.4927531809;NA;-0.0331635428;0.02099;38.8133210735;14.9196136593;0.2424878236
MDP;HOLD;409;964;68;-4.9293829614;1150616468.33109;1.7393192602;0.049879998;9.4413438354;7.1185779707;-0.488823196
SPH;HOLD;408;734;297;16.1448347683;922007753.35984;0.1793795003;0.039920002;16.1017352023;9.5387011447;-0.0713234633
OIA;HOLD;407;341.5;687;186.1904802777;NA;0.1098844856;0.02624;53.8713093425;12.6114585167;0.2242804377
VMO;HOLD;406;200;828;43.6092717758;NA;0.1333136572;0.021459999;74.6333990823;30.7019475142;0.289562549
VST;HOLD;405;772.5;255;13.4538459778;8430751462.87148;-0.1428917487;0.045100003;16.4607321121;9.5168120577;-0.1293388805
AVNT;HOLD;404;546;481;NA;4080662118.03166;1.0279434889;0.041550003;35.9599357568;12.6795438125;0.091129263
AGRO;HOLD;402.5;531;492;-25.6739798758;569174258.338213;1.1663095208;0.03997;29.79195663;17.3820869291;0.0970744709
PYN;HOLD;402.5;343;680;81.3043511432;NA;0.0750216971;0.02094;57.0843555959;7.0598212934;0.2202132389
USDP;HOLD;401;885;137;-5.4054054054;69593460;0.7075781119;0.0517;13.3000192713;8.277669993;-0.3031625603
EVN;HOLD;399.5;187;834;15.0055741785;NA;0.1623838231;0.01919;59.214914399;21.7094325647;0.2925626058
VCV;HOLD;399.5;242;779;28.4855233003;NA;0.0430749369;0.02043;48.8566712006;18.5964957733;0.2628307188
EVF;BUY;397.5;400;620;50.9230760428;NA;0.3097236148;0.024030002;35.2107954578;10.7776617527;0.1808515421
HPI;HOLD;397.5;457;563;-13.0170646381;NA;-0.143184302;0.03361;39.9871833263;12.8034081531;0.152551677
EFT;BUY;396;477.5;542;62.4886896815;NA;0.3664378669;0.02437;27.3152770793;10.2988989275;0.1355009875
