"Ticker","CompanyName","Country","Sector","Industry","CP","StartP","MinP","MaxP","Vol","MA","Shares","EV","Debt","Assets","Equity","Cash","CFOpeAct","CapExp","FCF","netIncome","Sales","MCap","Debts","ROA","FCFyield","EPS","PER","Pr6m","Signal","Quality","N_Quality","Momentum","N_Momentum","Final_rank","N_Final"
"PBFX","PBF Logistics LP","United States","Energy","Oil & Gas Midstream",14.7200002670288,7.57953453063965,6.84329128265381,14.8599996566772,297333.6,10.0083401756287,24606976,1572023680,766335000,933552000,167217000,36284000,45213000,-2673000,42540000,30997000,89087000,362214693.290771,16.9494393205494,0.0332032923715015,0.0270606610709579,1.25968343286067,11.6854757973601,1.94207179972918,"HOLD",836,83.2669322709163,808,80.4780876494024,941,93.7717987045341
"USDP","USD Partners LP","United States","Industrials","Railroads",5.84999990463257,2.96136617660522,2.6218466758728,6.46000003814697,149832,4.06190828132629,14298770,371742624,231280000,237548000,4376000,3040000,12054000,-89000,11965000,6434000,30969000,83647803.136363,19.1869918699187,0.0270850522841699,0.0321862472246389,0.449968773537864,13.0009019484556,1.97543956260713,"HOLD",822,81.8725099601594,818,81.4741035856574,940,93.6721474838067
"HSII","Heidrick & Struggl","United States","Industrials","Staffing & Employment Services",35.7200012207031,19.3369903564453,19.3369903564453,38.3199996948242,122060.8,29.2938436126709,17671624,459817440,520210000,787812000,267602000,316473000,96258000,-201000,96057000,5538000,160987000,631230430.851807,5.40433002971182,0.0070295958934365,0.208902472250726,0.313383761447165,113.981659597654,1.8472368534226,"HOLD",873.5,87.0019920318725,764,76.0956175298805,939,93.5724962630792
"SYX","Systemax Inc","United States","Industrials","Industrial Distribution",41.1199989318848,21.5313339233398,21.5032138824463,44.7565612792969,94060.4838709677,33.8262181743499,15831443,1613562112,268100000,374900000,106800000,22400000,25800000,-1500000,24300000,16200000,273900000,650988919.250195,10.3914728682171,0.0432115230728194,0.0150598479099638,1.02328006360507,40.1845011882836,1.90977479975409,"HOLD",835,83.1673306772908,799,79.5816733067729,938,93.4728450423518
"RM","Regional Managment Corp","United States","Financial Services","Credit Services",34.6599998474121,16.694860458374,16.694860458374,37.0299987792969,46697.6,28.4243424835205,7981124,1158938368,831733000,1103856000,272123000,8052000,47439000,-819000,46620000,14347000,94734000,276625756.622177,17.5326840785008,0.0129971662970532,0.0402264704381588,1.7976164760753,19.2810870998939,2.07608802324711,"HOLD",773,76.99203187251,860,85.6573705179283,936.5,93.3233682112606
"SIM","Grupo Simec S.A. DE C.V.","Mexico","Basic Materials","Steel",11.75,6.80000019073486,6.80000019073486,14.4899997711182,2044.8,10.8489599685669,25214339,1497026176,12617990000,46834787000,34190488000,7273698000,1512485000,-496816000,1015669000,716914000,10218346000,296268483.25,8.34255546335997,0.0153072971165642,0.678457742611977,28.4327897709315,0.413255262486156,1.72794112800314,"BUY",933,92.9282868525896,700,69.7211155378486,936.5,93.3233682112606
"LEE","Lee Enterprises Inc","United States","Communication Services","Publishing",25.6900005340576,8.5,7.80000019073486,30,42320.16,14.808960067749,4041237,791904064,879718000,867315000,-14354000,37142000,18371000,-1738000,16633000,15902000,211817000,103819380.688253,47.8862337379566,0.0183347457382842,0.0210038068449665,3.93493378388845,6.52869957793066,3.02235300400678,"HOLD",672,66.9322709163347,957,95.3187250996016,935,93.1738913801694
"LQDT","Liquidity Services","United States","Consumer Cyclical","Internet Retail",18.5799999237061,7.63000011444092,7.63000011444092,21.6000003814697,374458.870967742,14.6526612235654,23484974,585252736,90191000,205254000,115063000,77844000,6038000,-1363000,4675000,4514000,55751000,436350815.128239,14.9372308711494,0.0219922632445653,0.00798800195613267,0.192208004999282,96.6661088011162,2.43512446199583,"HOLD",706,70.3187250996016,921,91.7330677290837,934,93.074240159442
"DAC","Danaos Corp","Greece","Industrials","Marine Shipping",49.6100006103516,7.8899998664856,7.75,54.7900009155273,535910.4,24.8439200897217,7304112,2443502592,1678803000,2714380000,1035577000,65663000,79647000,-64512000,15135000,43179000,119642000,362357000.778076,21.0780443707861,0.0159075000552612,0.00619397746888087,5.91160157456512,8.39197296783335,6.28770614066551,"HOLD",628,62.5498007968127,996,99.203187250996,933,92.9745889387145
"RICK","RCI Hospitality Hold","United States","Consumer Cyclical","Restaurants",63.5900001525879,20.4594898223877,20.4594898223877,70.8600006103516,87459.6774193548,40.5490376257127,6737693,706565376,198947000,358609000,160210000,16967000,6274000,-1289000,4985000,9643000,38398000,428449898.89809,31.7097545425566,0.0268900111263242,0.00705525655420738,1.43120204497296,44.4311831274593,3.10809314917544,"HOLD",652.5,64.9900398406375,964,96.0159362549801,932,92.8749377179871
"ZEUS","Olympic Steel Inc","United States","Basic Materials","Steel",29.4500007629395,11.8020715713501,10.8642911911011,30.5699996948242,66520.9677419355,16.3696319057095,9286636,515664800,339595000,640605000,301010000,5533000,32999000,-1835000,31164000,1786000,331547000,273491437.285141,10.2910694263463,0.00278798947869592,0.0604346079080829,0.192319371621758,153.130703967044,2.49532470506536,"HOLD",692,68.9243027888446,924,92.0318725099602,931,92.7752864972596
"SMTS","Sierra Metals Inc","Canada","Basic Materials","Other Industrial Metals & Mining",3.15000009536743,1.47000002861023,1.44000005722046,3.79999995231628,476272.8,2.77168000411987,108505093,556625664,199384000,439592000,2.01e+08,71473000,19809000,-13016000,6793000,7603000,76218000,341791053.297852,10.0653238426978,0.0172955831771279,0.0122038929200361,0.070070443605813,44.9547617121994,2.14285716602707,"HOLD",738,73.5059760956175,875,87.1513944223108,930,92.6756352765321
"IDT","IDT Corp","United States","Communication Services","Telecom Services",22.6599998474121,6.88000011444092,6.88000011444092,22.7999992370605,280712.8,14.4015200042725,9932812,455381600,334155000,424571000,89860000,79481000,6844000,-4261000,2583000,13108000,339766000,225077518.404373,48.8245178258328,0.0308735170324869,0.00567216593731499,1.31966657578941,17.1710038453138,3.29360457419898,"HOLD",638,63.5458167330677,974,97.0119521912351,929,92.5759840558047
"ASIX","Advansix Inc","United States","Basic Materials","Chemicals",26.8199996948242,13.6800003051758,13.6800003051758,29.6499996185303,185331.451612903,21.2950807156101,27351869,1145048064,819284000,1263407000,444123000,10606000,47761000,-15355000,32406000,26764000,340273000,733577118.232872,17.153828437428,0.0211839890075011,0.0283009954069491,0.97850717258115,27.4090987233923,1.96052624974555,"HOLD",794,79.0836653386454,814,81.0756972111554,928,92.4763328350772
"IIN","Intricon Corp","United States","Healthcare","Medical Instruments & Supplies",25.6399993896484,12.2700004577637,11.960000038147,27.2900009155273,36684,18.5988800354004,8345062,222577296,30097000,121296000,91164000,8608000,5568000,-1067000,4501000,1092000,30301000,213967384.586578,5.40535201149425,0.00900277008310249,0.0202221883403597,0.130855828273055,195.940828375988,2.08964942404913,"HOLD",743.5,74.0537848605578,864,86.0557768924303,927,92.3766816143498
"ERII","Energy Recovery Inc","United States","Industrials","Pollution & Treatment Controls",18.3400001525879,8.39000034332275,8.39000034332275,19.4200000762939,311583.064516129,13.3150806811548,35755842,941343296,32690000,204314000,171624000,94255000,6520000,-766000,5754000,3453000,26426000,655762147.735909,5.01380368098159,0.016900457139501,0.00611254153978699,0.0965716315672275,189.910844985783,2.18593556640125,"HOLD",724,72.1115537848606,881,87.7490039840637,926,92.2770303936223
"USAK","U S A Truck Inc","United States","Industrials","Trucking",19.1100006103516,9.71000003814697,8.35000038146973,19.1100006103516,102128,11.2605599899292,5844009,340712416,265531000,350232000,84701000,82000,13147000,-139000,13008000,5933000,158842000,111679015.5569,20.1970791815623,0.0169401996390964,0.0381788258635107,1.01522773151102,18.8233634850666,1.96807420548666,"HOLD",784,78.0876494023904,817,81.3745019920319,925,92.1773791728949
"ARC","American Reprographics Company","United States","Industrials","Specialty Business Services",2.10999989509583,0.975288450717926,0.965336561203003,2.55999994277954,298020.161290323,1.68876665109588,29373007,184108736,191102000,345438000,147668000,54950000,15463000,-1387000,14076000,1253000,64344000,61977041.6886489,12.3586626139818,0.00362727899073061,0.0764548185263735,0.0426582133725703,49.4629223373096,2.16346240288462,"HOLD",721.5,71.8625498007968,879,87.5498007968127,924,92.0777279521674
"MBIN","Merchants Bancorp","United States","Financial Services","Banks由egional",41.939998626709,19.9713611602783,19.9713611602783,43.5800018310547,63098.3870967742,29.6741833686829,16427694,2251050752,8834754000,9645375000,597975000,179728000,333338000,-2193000,331145000,59786000,107849000,688977463.799995,26.5038909455268,0.00619841115560567,0.147106856522798,3.63934219860682,11.5240602114207,2.10000701955783,"HOLD",728.5,72.5597609561753,869,86.5537848605578,923,91.97807673144
"IIIN","Insteel Industries","United States","Basic Materials","Steel & Iron",30.8400001525879,17.6754093170166,17.6754093170166,38.7299995422363,86593.6,25.6874888916016,18408528,542747968,66217000,309951000,243734000,50182000,13950000,-2860000,11090000,8143000,119605000,567719006.328918,4.74673835125448,0.02627189458979,0.0204330566927152,0.442349328528604,69.7186548359227,1.74479694356483,"HOLD",885,88.1474103585657,710,70.7171314741036,922,91.8784255107125
"NATR","Nature S Sunshine","United States","Consumer Defensive","Household & Personal Products",19.9599990844727,11.4120969772339,9.46114826202393,19.9599990844727,56271.2,14.0295761566162,10031487,331229824,92264000,249498000,155386000,92069000,10810000,-1418000,9392000,5866000,101743000,200228471.335899,8.53506012950971,0.0235112105107055,0.0283549346087869,0.58475877006071,34.1337319017899,1.74902115923928,"HOLD",878.5,87.5,713,71.0159362549801,921,91.7787742899851
"PFMT","Performant Financial","United States","Industrials","Specialty Business Services",2.15000009536743,0.959999978542328,0.620000004768372,2.15000009536743,1811943.2,1.18695999765396,21674508,167556704,84247000,126227000,41980000,16043000,2817000,-930000,1887000,3720000,40036000,46600194.2670422,29.9066382676606,0.0294707154570734,0.0112618591494853,0.171630193405082,12.5269339427533,2.239583482733,"HOLD",697,69.4223107569721,893,88.9442231075697,920,91.6791230692576
"IMOS","Chipmos Tech","Taiwan","Technology","Semiconductors",31.6000003814697,19.5499992370605,19.1499996185303,31.6000003814697,15473.6,24.1484800109863,21145230,1282644608,14249062000,35080814000,20831752000,4113651000,1887905000,-1035733000,852172000,686403000,6310319000,668189276.066265,7.54755244570039,0.0195663361745255,0.66438668566874,32.4613636266903,0.973464970383674,1.61636836903636,"HOLD",952,94.8207171314741,635,63.2470119521912,919,91.5794718485301
"MIXT","Mix Telematics Ltd","United States","Technology","Software輸pplication",13.7799997329712,8.52678680419922,7.83435678482056,14.8800001144409,51092.7419354839,11.7416467397444,15104834,264116688,50427000,173549000,123117000,43999000,10176000,-471000,9705000,5933000,34104000,208144608.486574,4.95548349056604,0.0341863104944425,0.0367451222923104,0.392788163047671,35.0825229203732,1.6160835317455,"HOLD",947,94.3227091633466,634,63.1474103585657,918,91.4798206278027
"CMBM","Cambium Networks Corp","United States","Technology","Communication Equipment",46.7200012207031,25.9300003051758,23.5400009155273,52.0800018310547,306560,38.7583077650804,8679895,1138843776,142366000,205753000,63387000,62472000,15082000,-975000,14107000,10506000,82805000,405524704.995575,9.43946426203421,0.0510612238946698,0.0123871248166702,1.210383305328,38.5993437079359,1.80177403281316,"HOLD",832.5,82.9183266932271,746,74.3027888446215,917,91.3801694070752
"OSS","One Stop Systems Inc","United States","Technology","Computer Hardware",6.34000015258789,2.14000010490417,2.13000011444092,9.09000015258789,398116,4.30708000183105,12219001,103817168,9842930,39128763,29285833,6316921,1135217,-155951,979266,243860,13934365,77468468.2044716,8.67052730887575,0.00623224404001731,0.0094326017446363,0.0199574416926556,317.675995261509,2.96261674850328,"HOLD",620,61.7529880478088,954,95.0199203187251,916,91.2805181863478
"BGFV","Big 5 Sporting","United States","Consumer Cyclical","Specialty Retail",15.6999998092651,7.70415353775024,7.1944637298584,17.1000003814697,1151049.19354839,11.2947085518991,19729264,553103168,467356000,699994000,232638000,64654000,12355000,-2306000,10049000,21022000,290582000,309749441.036942,37.8272764063132,0.0300316859858799,0.0181684007277283,1.06552378233674,14.734537200882,2.03786174981266,"HOLD",723,72.0119521912351,850,84.6613545816733,915,91.1808669656203
"SB","Safe Bulkers Inc","Monaco","Industrials","Marine Shipping",2.45000004768372,1.10000002384186,0.850000023841858,3.11999988555908,526104.8,1.69895999479294,44900546,770945280,642770000,1105629000,444747000,105218000,29200000,0,29200000,7614000,52229000,110006339.841025,22.0126712328767,0.00688657768564319,0.0378755804821842,0.169574775326786,14.4479038404288,2.22727272234672,"HOLD",682,67.9282868525896,890,88.6454183266932,914,91.0812157448929
"RMNI","Rimini Street Inc","United States","Technology","Software輸pplication",8.97000026702881,3.22000002861023,3.10999989509583,10.1400003433228,367150.806451613,5.82036290053398,34264943,688443008,341826000,279935000,-200938000,87575000,10270000,-324000,9946000,3659000,87828000,307356547.859727,33.2839337877313,0.0130708914569454,0.0144470927650121,0.106785527120241,84.0001497293596,2.78571434389096,"HOLD",625.5,62.300796812749,946,94.2231075697211,913,90.9815645241654
"BW","Babcock & Wilcox Enterprises","United States","Industrials","Electrical Equipment & Parts",9.47000026702881,2.39000010490417,2.25999999046326,9.47000026702881,859239.2,4.73952000999451,83123312,1115912832,930054000,591792000,-339366000,57338000,26490000,-5956000,20534000,4588000,149853000,787177786.836319,35.1096262740657,0.00775272393002947,0.0184010788398211,0.0551951057965544,171.573188063714,3.96234303404288,"HOLD",585,58.2669322709163,985,98.1075697211155,911.5,90.8320876930742
"CURO","Curo Group Holdings Corp","United States","Financial Services","Credit Services",14.5900001525879,7.22599935531616,7.22599935531616,17.4474239349365,676290.4,11.986530834198,18388007,1346980480,1051081000,1182986000,131905000,213343000,93759000,-3519000,90240000,4474000,202078000,268281024.935787,11.2104544630382,0.00378195515416074,0.0669942893307556,0.243310762281089,59.9644669056297,2.01909790399497,"HOLD",727,72.4103585657371,843,83.9641434262948,911.5,90.8320876930742
"MARPS","Marine Petroleum U","United States","Energy","Oil & Gas Equipment & Services",5.1399998664856,1.69143617153168,1.69143617153168,8.95178985595703,485683.870967742,4.02105185197246,1611640,9411655,0,871152,871152,868345,0,0,0,4962,101545,8283829.38482285,NA,0.00569590611052951,0,0.00307885135638232,1669.45372527667,3.03883761799363,"HOLD",607.5,60.50796812749,958,95.4183266932271,910,90.6826108619831
"CEIX","Consol Energy Inc","United States","Energy","Thermal Coal",9.72000026702881,4.11999988555908,3.75999999046326,12.1800003051758,429275.2,7.44728001785278,30007504,979465728,1969847000,2523366000,553519000,50850000,66943000,-20049000,46894000,13085000,271168000,291672946.892868,29.4257353270693,0.00518553392571668,0.0478771218424908,0.436057594127122,22.2906340766426,2.35922343131566,"HOLD",655,65.2390438247012,910,90.6374501992032,909,90.5829596412556
