Name,ISIN,Symbol,Market,Trading Currency,Open,High,Low,Last,Last Date/Time,Time Zone,Volume,Turnover
GREENYARD,BE0003765790,GREEN,Euronext Brussels,EUR,5.37,5.44,5.23,5.32,10.07.2020 17:35,CET,59099,315443.16
GROTTES DE HAN/s/L,BE0057677594,-,Euronext Expert Market,EUR,122,122,122,122,21.11.2017 11:30,CET,63,7686
GROUPE CARNIVOR,FR0000076960,MLGRC,Euronext Access Paris,EUR,17,17,17,17,09.06.2020 11:30,CET,12,204
GROUPE CRIT,FR0000036675,CEN,Euronext Paris,EUR,48.95,50,48.7,50,10.07.2020 17:36,CET,12473,614642.5
GROUPE FLO,FR0004076891,FLO,Euronext Paris,EUR,0.15,0.153,0.15,0.153,10.07.2020 16:23,CET,10012,1513.85
GROUPE GORGE,FR0000062671,GOE,Euronext Paris,EUR,13.6,13.66,13.26,13.6,10.07.2020 17:35,CET,6687,90431.06
GROUPE GUILLIN,FR0012819381,ALGIL,Euronext Growth Paris,EUR,21.75,21.85,21.15,21.8,10.07.2020 17:35,CET,9870,211897.75
GROUPE IRD,FR0000124232,IRD,Euronext Paris,EUR,20.7,20.7,20.6,20.6,10.07.2020 17:29,CET,18,371
GROUPE JAJ,FR0004010338,GJAJ,Euronext Paris,EUR,0.8,0.8,0.8,0.8,10.07.2020 16:30,CET,80,64
GROUPE JOSI,BE0011606630,-,Euronext Expert Market,EUR,1432,1432,1432,1432,21.04.2015 12:00,CET,91,130312
GROUPE LDLC,FR0000075442,ALLDL,Euronext Growth Paris,EUR,24.6,26,24.6,25.2,10.07.2020 17:35,CET,22112,560457.2
GROUPE OPEN,FR0004050300,OPN,Euronext Paris,EUR,9.1,9.22,9.1,9.21,10.07.2020 16:54,CET,30516,279282.61
GROUPE PARTOUCHE,FR0012612646,PARP,Euronext Paris,EUR,19.5,19.5,18.4,18.55,10.07.2020 17:35,CET,2746,51588.55
GROUPE PLUS-VALUES,FR0010529719,MLPVG,Euronext Access Paris,EUR,0.01,0.01,0.01,0.01,18.03.2013 15:00,CET,20000,200
GROUPE SFPI,FR0004155000,SFPI,Euronext Paris,EUR,1.15,1.15,1.07,1.08,10.07.2020 17:35,CET,74119,81554.43
GROUPE TERA,FR0013429404,ALGTR,Euronext Growth Paris,EUR,4.06,4.24,4.04,4.08,10.07.2020 17:14,CET,84,348.98
GROUPIMO,FR0013297488,ALIMO,Euronext Growth Paris,EUR,0.09,0.09,0.09,0.09,09.07.2020 16:30,CET,1000,90
GROWNERS,BE0003861789,GROWN,Euronext Access Brussels,EUR,2.12,2.12,2.12,2.12,04.06.2020 16:30,CET,1000,2120
GT BIOPHARMA INC,US36254L1008,GTBP,Euronext Paris,EUR,0.27,0.27,0.27,0.27,19.03.2020 11:30,CET,2,0.54
GTT,FR0011726835,GTT,Euronext Paris,EUR,70,72.9,69,72.3,10.07.2020 17:35,CET,79078,5681198.7
GUANDAO PUER INVES,LU1840650458,MLGDI,Euronext Access Paris,EUR,1.64,1.64,1.64,1.64,17.04.2020 11:30,CET,1,1.64
GUERBET,FR0000032526,GBT,Euronext Paris,EUR,32.75,33.35,32.6,32.8,10.07.2020 17:35,CET,1940,63890.25
GUILLEMOT,FR0000066722,GUI,Euronext Paris,EUR,3.7,3.7,3.62,3.64,10.07.2020 17:29,CET,24954,91294.71
H2O INNOVATION INC,CA4433003064,ALHEO,Euronext Growth Paris,EUR,0.8,0.8,0.8,0.8,06.07.2020 16:30,CET,100,80
HAL TRUST,BMG455841020,HAL,Euronext Amsterdam,EUR,123.4,124.6,122.4,124,10.07.2020 17:35,CET,7291,900266.4
HAMON,BE0974352842,HAMO,Euronext Brussels,EUR,1.5,1.58,1.5,1.55,10.07.2020 17:29,CET,4376,6882.85
HARVEST,FR0010207795,ALHVS,Euronext Growth Paris,EUR,90,90,90,90,08.07.2020 16:30,CET,449,40410
HAULOTTE GROUP,FR0000066755,PIG,Euronext Paris,EUR,4.77,4.845,4.705,4.82,10.07.2020 17:35,CET,13427,64379.59
HEALTH,FR0013251584,MLAHC,Euronext Access Paris,EUR,1.4,1.4,1.4,1.4,07.07.2020 16:30,CET,500,700
HEIJMANS,NL0009269109,HEIJM,Euronext Amsterdam,EUR,6.35,6.41,6.29,6.36,10.07.2020 17:35,CET,68094,432000.42
HEINEKEN,NL0000009165,HEIA,Euronext Amsterdam,EUR,82.62,84.5,82.62,84.5,10.07.2020 17:35,CET,602824,50586385.76
HEINEKEN HOLDING,NL0000008977,HEIO,Euronext Amsterdam,EUR,73,75.9,73,75.9,10.07.2020 17:35,CET,70604,5319430.65
HERIGE,FR0000066540,ALHRG,Euronext Growth Paris,EUR,22.8,22.8,22.2,22.2,10.07.2020 15:28,CET,214,4824.6
HERMES INTL,FR0000052292,RMS,Euronext Paris,EUR,762.6,774.2,759.4,770,10.07.2020 17:35,CET,66858,51426054.4
HEXAOM,FR0004159473,HEXA,Euronext Paris,EUR,30.8,31.2,30.3,31.2,10.07.2020 17:36,CET,1967,60506.6
HF,FR0000038531,HF,Euronext Paris,EUR,3.55,3.56,3.5,3.5,10.07.2020 16:37,CET,1605,5687.01
HIBERNIA REIT PLC,IE00BGHQ1986,HBRN,Euronext Dublin,EUR,1.082,1.104,1.068,1.094,10.07.2020 17:30,UTC,774053,841687.29
HIGH CO,FR0000054231,HCO,Euronext Paris,EUR,3.84,3.86,3.76,3.76,10.07.2020 16:44,CET,18883,72568.25
HIOLLE INDUSTRIES,FR0000077562,ALHIO,Euronext Growth Paris,EUR,2.94,2.96,2.94,2.96,10.07.2020 10:29,CET,501,1476.22
HIPAY GROUP,FR0012821916,HIPAY,Euronext Paris,EUR,3.51,3.68,3.04,3.17,10.07.2020 17:29,CET,52459,170066.69
HITECHPROS,FR0010396309,ALHIT,Euronext Growth Paris,EUR,14.3,14.3,14.3,14.3,10.07.2020 11:30,CET,4,57.2
HK,DE000A11Q133,MLHK,Euronext Access Paris,EUR,83,83,83,83,10.07.2020 16:30,CET,10,830
HOCHE BAINS L.BAIN,FR0000051302,MLHBB,Euronext Access Paris,EUR,18,18,18,18,09.06.2020 11:30,CET,500,9000
HOFFMANN,FR0013451044,ALHGR,Euronext Growth Paris,EUR,18.8,18.8,18.15,18.35,10.07.2020 17:29,CET,6243,115795.1
HOLLAND COLOURS,NL0000440311,HOLCO,Euronext Amsterdam,EUR,91,91,90.5,90.5,10.07.2020 17:35,CET,129,11706.5
HOME CONCEPT,FR0012336691,MLHCF,Euronext Access Paris,EUR,15,15,15,15,10.03.2020 11:30,CET,1,15
HOME INVEST BE.,BE0003760742,HOMI,Euronext Brussels,EUR,119.5,119.5,117.5,119,10.07.2020 16:06,CET,448,52959.5
HOPENING,FR0010312181,MLHPE,Euronext Access Paris,EUR,3.5,3.5,3.5,3.5,10.07.2020 16:30,CET,26,91
HOPSCOTCH GROUPE,FR0000065278,HOP,Euronext Paris,EUR,5.14,5.14,5,5.1,10.07.2020 15:53,CET,2976,15067.44
HORIZONTALSOFTWARE,FR0013219367,ALHSW,Euronext Growth Paris,EUR,0.84,0.84,0.84,0.84,09.07.2020 10:56,CET,200,168
HOSTELWORLD GROUP,GB00BYYN4225,HSW,Euronext Dublin,EUR,0.9,0.9,0.9,0.9,26.06.2020 11:07,UTC,150,135
HOT.MAJESTIC CANNE,FR0006226791,MLHMC,Euronext Access Paris,EUR,3880,3880,3880,3880,08.06.2020 16:30,CET,1,3880
HOTELIM,FR0000053738,MLHOT,Euronext Access Paris,EUR,35.4,35.4,35.4,35.4,28.05.2020 16:30,CET,47,1663.8
HOTELS DE PARIS,FR0004165801,HDP,Euronext Paris,EUR,2.64,2.64,2.64,2.64,09.07.2020 16:30,CET,10,26.4
HOTL.IMMOB.NICE,FR0006563904,MLHIN,Euronext Access Paris,EUR,300,300,300,300,22.05.2020 16:30,CET,1,300
HSBC HOLDINGS,GB0005405286,HSB,Euronext Paris,EUR,4.197,4.28,4.176,4.2575,10.07.2020 17:25,CET,14452,61038.41
HUNTER DOUGLAS,ANN4327C1220,HDG,Euronext Amsterdam,EUR,48.2,48.8,47.5,47.5,10.07.2020 17:35,CET,3646,176317.4
HUNTER DOUGLAS,ANN4327C1303,HUNDP,Euronext Amsterdam,EUR,0.21,0.21,0.21,0.21,10.06.2020 11:30,CET,94,19.74
HYBRIGENICS,FR0004153930,ALHYG,Euronext Growth Paris,EUR,0.252,0.2585,0.225,0.228,10.07.2020 17:35,CET,10292144,2435644.74
HYDRATEC,NL0009391242,HYDRA,Euronext Amsterdam,EUR,47.4,47.4,47.4,47.4,10.07.2020 16:30,CET,10,474
HYDRAULIQUE PB,FR0000064735,MLHYD,Euronext Access Paris,EUR,440,440,440,440,08.06.2020 11:30,CET,1,440
HYDRO-EXPLOIT.,FR0005843125,MLHYE,Euronext Access Paris,EUR,77.5,77.5,77.5,77.5,06.07.2020 16:30,CET,25,1937.5
HYLORIS,BE0974363955,HYL,Euronext Brussels,EUR,10.66,10.7,10.6,10.7,10.07.2020 17:35,CET,21000,223486.82
I.CERAM,FR0011511971,ALICR,Euronext Growth Paris,EUR,1.26,1.27,1.245,1.245,10.07.2020 16:36,CET,2273,2875.83
I2S,FR0005854700,ALI2S,Euronext Growth Paris,EUR,3.74,3.9,3.74,3.9,09.07.2020 16:30,CET,51,190.9
IANTE INVESTMENTS,ES0105479002,MLINT,Euronext Access Paris,EUR,4.62,4.62,4.62,4.62,29.05.2020 00:00,CET,-,-
IBA,BE0003766806,IBAB,Euronext Brussels,EUR,7.65,7.65,7.51,7.55,10.07.2020 17:35,CET,2786,21046.52
"IBERSOL,SGPS",PTIBS0AM0008,IBS,Euronext Lisbon,EUR,5.72,5.84,5.7,5.8,10.07.2020 21:35,BST,13095,75710.68
IBM,US4592001014,IBMA,Traded not listed Brussels,USD,120.1,120.1,120.1,120.1,07.07.2020 09:09,CET,2,212.1
ICADE,FR0000035081,ICAD,Euronext Paris,EUR,59.85,60.65,58.85,60.6,10.07.2020 17:35,CET,89365,5375937.8
ICT GROUP,NL0000359537,ICT,Euronext Amsterdam,EUR,7.52,7.58,7.52,7.58,10.07.2020 17:35,CET,8115,61184.6
ID LOGISTICS GROUP,FR0010929125,IDL,Euronext Paris,EUR,181.4,182.6,180.8,182,10.07.2020 17:35,CET,8890,1616326.8
IDI,FR0000051393,IDIP,Euronext Paris,EUR,40.5,41.5,40.5,41.3,10.07.2020 17:08,CET,232,9540.9
IDS,FR0000079691,MLIDS,Euronext Access Paris,EUR,0.71,0.71,0.71,0.71,02.07.2020 16:32,CET,630,447.3
IDSUD,FR0000062184,ALIDS,Euronext Growth Paris,EUR,61,61,61,61,10.07.2020 17:29,CET,94,5734
IEP INVEST,BE0003748622,IEP,Euronext Brussels,EUR,8.2,8.2,8.2,8.2,09.07.2020 15:59,CET,540,4428
IEX GROUP NV,NL0010556726,IEX,Euronext Amsterdam,EUR,2.7,2.7,2.7,2.7,07.07.2020 16:30,CET,525,1417.5
IFF,US4595061015,IFF,Euronext Paris,EUR,124,124,124,124,31.10.2019 12:45,CET,300,37200
IGE + XAO,FR0000030827,IGE,Euronext Paris,EUR,149,150,149,150,10.07.2020 17:35,CET,66,9897
ILIAD,FR0004035913,ILD,Euronext Paris,EUR,178.15,178.9,174.8,175.95,10.07.2020 17:37,CET,69925,12335769.35
IMALLIANCE,FR0010086371,MLIML,Euronext Access Paris,EUR,0.33,0.33,0.33,0.33,09.07.2020 16:30,CET,4970,1640.1
IMBAKIN HOLDING,BE6264882406,-,Euronext Expert Market,EUR,0.23,0.23,0.23,0.23,30.06.2020 11:30,CET,250,57.5
IMCD,NL0010801007,IMCD,Euronext Amsterdam,EUR,83.44,84.94,83.44,84.22,10.07.2020 17:35,CET,138162,11624795.96
IMERYS,FR0000120859,NK,Euronext Paris,EUR,29.16,29.54,28.96,29.54,10.07.2020 17:35,CET,91815,2693700.92
IMM.PARIS.PERLE,FR0006859039,MLIPP,Euronext Access Paris,EUR,51.5,51.5,51.5,51.5,08.04.2019 14:24,CET,1,51.5
IMMAGRIFOR,BE0020932779,-,Euronext Expert Market,EUR,396,396,396,396,04.08.2015 11:30,CET,1550,613800
IMMERSION,FR0013060100,ALIMR,Euronext Growth Paris,EUR,2.2,2.2,2.2,2.2,10.07.2020 16:30,CET,358,787.6
IMMO FOND'ROY,BE0011253011,-,Euronext Expert Market,EUR,150.02,150.02,150.02,150.02,19.03.2019 11:30,CET,25,3750.5
IMMO FOND'ROY -5e,BE0011254027,-,Euronext Expert Market,EUR,25,25,25,25,31.07.2018 11:30,CET,1,25
IMMO MCC,BE0974287196,MCC,Euronext Brussels,EUR,680,680,680,680,10.07.2020 11:30,CET,1,680
IMMO MOURY,BE0003893139,IMMOU,Euronext Brussels,EUR,46.6,46.6,46.6,46.6,10.07.2020 11:30,CET,5,233
IMMOB.DASSAULT,FR0000033243,IMDA,Euronext Paris,EUR,64.6,64.6,64.6,64.6,10.07.2020 09:00,CET,1,64.6
IMMOBEL,BE0003599108,IMMO,Euronext Brussels,EUR,60.6,61,59.8,60.6,10.07.2020 17:35,CET,3292,199276.2
IMMOPOOL,BE0003866838,IMMOP,Euronext Expert Market,EUR,0.01,0.01,0.01,0.01,22.12.2017 11:30,CET,2000,20
IMMUPHARMA,GB0033711010,ALIMM,Euronext Growth Brussels,EUR,0.185,0.185,0.16,0.185,08.07.2020 15:15,CET,2915,528.91
IMOB.C GRAO PARA,PTGPA0AP0007,GPA,Euronext Lisbon,EUR,0.15,0.15,0.15,0.15,17.03.2020 21:30,BST,1,0.15
IMPLANET,FR0013470168,ALIMP,Euronext Growth Paris,EUR,1.13,1.1638,1.11,1.1302,10.07.2020 16:29,CET,6573,7410.69
"IMPRESA,SGPS",PTIPR0AM0000,IPR,Euronext Lisbon,EUR,0.138,0.138,0.137,0.138,10.07.2020 20:56,BST,63124,8703.57
IMPRIMERIE CHIRAT,FR0000065773,MLIMP,Euronext Access Paris,EUR,9.85,9.85,9.85,9.85,10.07.2020 11:30,CET,1,9.85
INAPA-INV.P.GESTAO,PTINA0AP0008,INA,Euronext Lisbon,EUR,0.042,0.042,0.042,0.042,10.07.2020 21:23,BST,12300,516.6
INDLE FIN.ENTREPR.,FR0000066219,INFE,Euronext Paris,EUR,50,50,50,50,10.07.2020 11:30,CET,155,7750
INFOCLIP,FR0011158823,MLIFC,Euronext Access Paris,EUR,1.78,1.78,1.78,1.78,19.06.2020 16:31,CET,208,370.24
INFOTEL,FR0000071797,INF,Euronext Paris,EUR,32.4,33,31.7,32.5,10.07.2020 17:35,CET,15021,492600.8
INFRABEL,BE6265912038,-,Euronext Expert Market,EUR,6.12,6.12,6.12,6.12,02.06.2020 11:30,CET,9,55.08
ING GROEP N.V.,NL0011821202,INGA,"Euronext Amsterdam, Brussels",EUR,6,6.351,5.99,6.347,10.07.2020 17:39,CET,22734777,141462324.66
INGENICO GROUP,FR0000125346,ING,Euronext Paris,EUR,141.05,143.85,140.8,142.5,10.07.2020 17:38,CET,112324,16033827.65
INMOSUPA,ES0105473005,MLISP,Euronext Access Paris,EUR,1.62,1.62,1.62,1.62,06.04.2020 00:00,CET,-,-
FIN.OUEST AFRICAIN,SN0000033192,FOAF,Euronext Paris,EUR,7.35,7.35,7.35,7.35,15.06.2020 16:30,CET,60,441
INNATE PHARMA,FR0010331421,IPH,Euronext Paris,EUR,5.52,5.52,5.39,5.415,10.07.2020 17:35,CET,154672,841680.69
INNELEC MULTIMEDIA,FR0000064297,INN,Euronext Paris,EUR,5.2,5.2,4.84,5,10.07.2020 17:19,CET,17168,86342.93
INNOVADERMA PLC,GB00BT9PTW34,MLIDP,Euronext Access Paris,EUR,0.7,0.7,0.7,0.7,05.09.2016 15:00,CET,75,52.5
INNOVATIVE RFK SPA,IT0005391161,MLIRF,Euronext Access Paris,EUR,1.32,1.32,1.32,1.32,16.06.2020 11:30,CET,1000,1320
INSTALLUX,FR0000060451,STAL,Euronext Paris,EUR,316,316,316,316,10.07.2020 11:30,CET,12,3792
INTEGRAGEN,FR0010908723,ALINT,Euronext Growth Paris,EUR,2.21,2.3,2.2,2.2,10.07.2020 17:35,CET,1335838,2953803.34
INTEL CORP,US4581401001,INCO,Traded not listed Brussels,USD,64.99,64.99,58.68,58.96,07.07.2020 17:35,CET,41,2240.78
INTERPARFUMS,FR0004024222,ITP,Euronext Paris,EUR,41.15,41.15,39.5,39.55,10.07.2020 17:35,CET,21846,875188.75
INTERTRUST,NL0010937058,INTER,Euronext Amsterdam,EUR,15.48,15.48,15.08,15.24,10.07.2020 17:35,CET,30665,467237.3
INTERVEST OFF-WARE,BE0003746600,INTO,Euronext Brussels,EUR,22.55,22.85,22.3,22.45,10.07.2020 17:35,CET,15894,358334.75
INTEXA,FR0000064958,ITXT,Euronext Paris,EUR,3.3,3.3,3.3,3.3,17.06.2020 11:30,CET,253,834.9
INTRASENSE,FR0011179886,ALINS,Euronext Growth Paris,EUR,0.95,0.97,0.904,0.96,10.07.2020 17:35,CET,235596,218641.85
INVENTIVA,FR0013233012,IVA,Euronext Paris,EUR,13.5,13.86,12.2,12.62,10.07.2020 17:39,CET,288558,3769712.42
INVIBES ADVERTSING,BE0974299316,ALINV,Euronext Growth Paris,EUR,6.65,6.85,6.6,6.85,10.07.2020 13:31,CET,390,2595.75
IOC HOLDING,BE6200101556,MLIOC,Euronext Access Paris,EUR,0.15,0.15,0.15,0.15,06.07.2020 16:30,CET,200,30
IPOSA PROPERTIES,ES0105417002,MLIPO,Euronext Access Paris,EUR,18.74,18.74,18.74,18.74,05.08.2019 00:00,CET,-,-
IPSEN,FR0010259150,IPN,Euronext Paris,EUR,78,79.75,77,79.65,10.07.2020 17:35,CET,128716,10209289.7
IPSOS,FR0000073298,IPS,Euronext Paris,EUR,22.2,22.55,21.9,22.4,10.07.2020 17:35,CET,57317,1279951.85
IRISH CONT. GP.,IE00BLP58571,IR5B,Euronext Dublin,EUR,3.65,3.65,3.415,3.65,10.07.2020 17:30,UTC,43351,152088.03
IRISH RES. PROP.,IE00BJ34P519,IRES,Euronext Dublin,EUR,1.43,1.446,1.412,1.44,10.07.2020 17:30,UTC,448678,643323.56
IT LINK,FR0000072597,ITL,Euronext Paris,EUR,11.6,11.6,11.3,11.3,10.07.2020 17:04,CET,1300,14782.05
ITALY INNOVAZIONI,IT0005336521,MLITN,Euronext Access Paris,EUR,8.2,8.2,8.2,8.2,22.04.2020 16:30,CET,52,426.4
ITESOFT,FR0004026151,ITE,Euronext Paris,EUR,2.56,2.62,2.5,2.62,10.07.2020 16:33,CET,3333,8496
IVALIS,FR0010082305,ALIVA,Euronext Growth Paris,EUR,22,22,22,22,24.10.2017 17:38,CET,50,1100
"J.MARTINS,SGPS",PTJMT0AE0001,JMT,Euronext Lisbon,EUR,15.37,15.48,15.19,15.435,10.07.2020 21:35,BST,885728,13628896.29
JACQUES BOGART,FR0012872141,JBOG,Euronext Paris,EUR,8.5,8.74,8.5,8.72,10.07.2020 17:21,CET,4561,39065.78
JACQUET METAL SCE,FR0000033904,JCQ,Euronext Paris,EUR,11.2,11.2,11.08,11.08,10.07.2020 17:35,CET,3748,41777.5
JC DECAUX SA.,FR0000077919,DEC,Euronext Paris,EUR,15.7,15.71,15.17,15.51,10.07.2020 17:35,CET,300104,4637446.94
JDE PEET'S,NL0014332678,JDEP,Euronext Amsterdam,EUR,37.31,38.22,37.31,38.22,10.07.2020 17:35,CET,112684,4284830.1
JENSEN-GROUP,BE0003858751,JEN,Euronext Brussels,EUR,21.8,21.8,21.2,21.8,10.07.2020 16:11,CET,1563,33500.4
JSA TECHNOLOGY,FR0010680033,MLJSA,Euronext Access Paris,EUR,0.25,0.25,0.25,0.25,03.07.2020 11:30,CET,150,37.5
JUST EAT TAKEAWAY,NL0012015705,TKWY,Euronext Amsterdam,EUR,94.2,95.16,93.58,94.08,10.07.2020 17:36,CET,323336,30512196.66
KABELWERK EUPEN,BE0049482129,-,Euronext Expert Market,EUR,425,425,425,425,04.08.2015 11:30,CET,22,9350
KALRAY,FR0010722819,ALKAL,Euronext Growth Paris,EUR,19.3,19.4,18.95,18.95,10.07.2020 17:29,CET,4529,87088.1
KARDAN,NL0000113652,KARD,Euronext Amsterdam,EUR,0.007,0.007,0.006,0.0064,10.07.2020 17:17,CET,1547099,9543.9
KAUFMAN ET BROAD,FR0004007813,KOF,Euronext Paris,EUR,31.8,34.9,31.5,34.9,10.07.2020 17:39,CET,95677,3202883.2
KBC,BE0003565737,KBC,Euronext Brussels,EUR,50,52.14,49.8,52.14,10.07.2020 17:35,CET,508349,26142756.72
KBC ANCORA,BE0003867844,KBCA,Euronext Brussels,EUR,30.3,31.22,30.16,31.16,10.07.2020 17:35,CET,41712,1288672.72
KBL EPB - ORD,LU0092281103,-,Euronext Expert Market,EUR,35.62,35.62,35.62,35.62,10.03.2015 12:00,CET,100,3562
KBL EPB - PRIV,LU0092281442,-,Euronext Expert Market,EUR,32.1,32.1,32.1,32.1,26.05.2015 12:00,CET,100,3210
KENDRION,NL0000852531,KENDR,Euronext Amsterdam,EUR,11.56,11.86,11.42,11.86,10.07.2020 17:35,CET,15974,186326.78
KENMARE RESOURCES,IE00BDC5DG00,KMR,Euronext Dublin,EUR,2.19,2.19,2.19,2.19,10.07.2020 13:02,UTC,105,229.95
KERING,FR0000121485,KER,Euronext Paris,EUR,492.6,500.4,491.15,499.75,10.07.2020 17:37,CET,141513,70488569.95
KERLINK,FR0013156007,ALKLK,Euronext Growth Paris,EUR,3.455,3.89,3.455,3.78,10.07.2020 17:35,CET,70269,262285.93
KERRY GROUP PLC,IE0004906560,KRZ,Euronext Dublin,EUR,105.9,107.9,105.9,107.9,10.07.2020 17:31,UTC,157641,16943897.3
KEYRUS,FR0004029411,KEY,Euronext Paris,EUR,1.95,1.95,1.945,1.945,10.07.2020 17:29,CET,5764,11239.05
KEYWARE TECH.,BE0003880979,KEYW,Euronext Brussels,EUR,0.78,0.78,0.78,0.78,10.07.2020 17:20,CET,2100,1638
KIADIS,NL0011323407,KDS,"Euronext Amsterdam, Brussels",EUR,2.02,2.032,1.91,2,10.07.2020 17:35,CET,1251902,2462545.46
KINEPOLIS GROUP,BE0974274061,KIN,Euronext Brussels,EUR,39.6,39.85,38.65,39.8,10.07.2020 17:35,CET,80244,3155476.4
KINGSPAN GROUP PLC,IE0004927939,KRX,Euronext Dublin,EUR,61.15,61.95,60.85,61.5,10.07.2020 17:32,UTC,162155,9972889.8
KKO INT WARRANT A,FR0013381951,KKOWA,"Euronext Growth Paris, Brussels",EUR,0.0085,0.0085,0.0005,0.0005,10.07.2020 09:18,CET,195885,98.03
KKO INTERNATIONAL,FR0013374667,ALKKO,"Euronext Growth Paris, Brussels",EUR,0.1595,0.162,0.1575,0.16,10.07.2020 17:29,CET,78890,12566.79
KLEPIERRE,FR0000121964,LI,Euronext Paris,EUR,15.92,16.165,15.765,16.165,10.07.2020 17:35,CET,1078738,17309311.28
KLIMVEST,GB00B19RTX44,ALSIM,Euronext Growth Paris,EUR,0.9,0.9,0.9,0.9,01.07.2020 12:58,CET,6811,6129.9
KLM,NL0000009645,-,Euronext Expert Market,EUR,0.935,0.935,0.935,0.935,18.02.2020 11:30,CET,41,38.34
KORIAN,FR0010386334,KORI,Euronext Paris,EUR,32.16,32.16,31.28,31.6,10.07.2020 17:37,CET,144640,4566197.44
KPN KON,NL0000009082,KPN,Euronext Amsterdam,EUR,2.36,2.384,2.355,2.381,10.07.2020 17:35,CET,6885417,16366106.66
KRIEF GROUP,FR0004152700,MLKRI,Euronext Access Paris,EUR,1.76,1.76,1.76,1.76,10.07.2020 11:30,CET,3000,5280
KUMULUS VAPE,FR0013419876,MLVAP,Euronext Access Paris,EUR,4,4,4,4,06.07.2020 16:30,CET,330,1320
L'OREAL,FR0000120321,OR,Euronext Paris,EUR,281.7,289.3,281.1,288.6,10.07.2020 17:35,CET,410211,117685115.7
LA FONCIERE VERTE,FR0000039638,LFVE,Euronext Paris,EUR,84,84,84,84,14.11.2019 11:30,CET,4,336
LA PERLA FASHION,NL0012191662,ALPER,Euronext Growth Paris,EUR,4.04,4.04,4.04,4.04,10.07.2020 09:00,CET,1,4.04
LACROIX SA,FR0000066607,LACR,Euronext Paris,EUR,23.4,23.4,22.8,22.8,10.07.2020 17:29,CET,370,8525
LAFARGEHOLCIM LTD,CH0012214059,LHN,Euronext Paris,EUR,38.6,40.01,38.51,39.53,10.07.2020 17:35,CET,17825,704577.15
LAFUMA,FR0000035263,LAF,Euronext Paris,EUR,16.3,16.3,16.3,16.3,10.07.2020 16:30,CET,200,3260
LAGARDERE S.C.A.,FR0000130213,MMB,Euronext Paris,EUR,13.26,13.5,12.65,13.39,10.07.2020 17:35,CET,986427,12891522.58
LANSON-BCC,FR0004027068,ALLAN,Euronext Growth Paris,EUR,18.7,18.7,18.1,18.4,10.07.2020 17:35,CET,458,8417.9
LATECOERE,FR0000032278,LAT,Euronext Paris,EUR,1.89,1.89,1.84,1.858,10.07.2020 17:35,CET,29270,54670.17
LAURENT-PERRIER,FR0006864484,LPE,Euronext Paris,EUR,77.2,77.2,75.4,75.4,10.07.2020 17:29,CET,542,41419.8
LAVIDE HOLDING,NL0010545679,LVIDE,Euronext Amsterdam,EUR,0.33,0.348,0.33,0.336,10.07.2020 17:29,CET,1735,590.15
LDC,FR0013204336,LOUP,Euronext Paris,EUR,104.5,106.5,104,104.5,10.07.2020 17:35,CET,3012,316365
LE TANNEUR,FR0000075673,ALTAN,Euronext Growth Paris,EUR,2.98,2.98,2.98,2.98,10.07.2020 13:57,CET,84,250.32
LEASINVEST,BE0003770840,LEAS,Euronext Brussels,EUR,91.2,91.2,89.2,90.6,10.07.2020 17:35,CET,493,44290.2
LEBON,FR0000121295,LBON,Euronext Paris,EUR,96.8,96.8,96.6,96.6,10.07.2020 17:29,CET,37,3577.6
LECTRA,FR0000065484,LSS,Euronext Paris,EUR,15.8,16.12,15.8,16.12,10.07.2020 17:35,CET,7907,126332.86
LEGRAND,FR0010307819,LR,Euronext Paris,EUR,68.26,68.98,68.06,68.54,10.07.2020 17:35,CET,438003,30014727.48
LES HOTELS BAVEREZ,FR0007080254,ALLHB,Euronext Growth Paris,EUR,55.5,55.5,55,55,09.07.2020 16:30,CET,178,9794
LESTQBLANC202007BS,FR0013483393,TMBS,Euronext Access Paris,EUR,0.5,0.5,0.5,0.5,22.06.2020 16:30,CET,1,0.5
LEXIBOOK LINGUIST.,FR0000033599,ALLEX,Euronext Growth Paris,EUR,0.88,0.9,0.85,0.886,10.07.2020 17:29,CET,36130,31832.01
LINEDATA SERVICES,FR0004156297,LIN,Euronext Paris,EUR,25.5,25.6,25.4,25.5,10.07.2020 17:12,CET,1023,26107.3
LISGRAFICA,PTLIG0AE0002,LIG,Euronext Lisbon,EUR,0.008,0.008,0.008,0.008,09.07.2020 15:30,BST,10,0.08
LISI,FR0000050353,FII,Euronext Paris,EUR,18.06,18.5,17.8,18.4,10.07.2020 17:35,CET,10995,200559.9
LITHO FORMAS,PTLIT0AE0005,LIT,Euronext Access Lisbon,EUR,0.0705,0.0705,0.0705,0.0705,28.05.2020 15:30,BST,20,1.41
LLEIDA,ES0105089009,ALLLN,Euronext Growth Paris,EUR,4.02,4.4,4.02,4.18,10.07.2020 17:12,CET,2898,12243.3
LNA SANTE,FR0004170017,LNA,Euronext Paris,EUR,48.65,48.95,48.6,48.8,10.07.2020 17:35,CET,4141,202028.6
LOCASYSTEM INTL,FR0004155208,MLLOI,Euronext Access Paris,EUR,3.5,3.5,3.5,3.5,25.08.2017 11:30,CET,1,3.5
LOGIC INSTRUMENT,FR0000044943,ALLOG,Euronext Growth Paris,EUR,0.438,0.47,0.425,0.46,10.07.2020 16:45,CET,3132,1400.7
